"ID","Column","Description"
13082,"Latitude","Incorrect latitude"
13141,"Latitude","Incorrect latitude"
13260,"Latitude","Incorrect latitude"
13275,"Latitude","Incorrect latitude"
13392,"Latitude","Incorrect latitude"
13471,"Latitude","Incorrect latitude"
13546,"Latitude","Incorrect latitude"
13647,"Latitude","Incorrect latitude"
13748,"Latitude","Incorrect latitude"
13774,"Latitude","Incorrect latitude"
14040,"Latitude","Incorrect latitude"
14042,"Latitude","Incorrect latitude"
14283,"Latitude","Incorrect latitude"
14326,"Latitude","Incorrect latitude"
14456,"Latitude","Incorrect latitude"
14494,"Latitude","Incorrect latitude"
14503,"Latitude","Incorrect latitude"
14535,"Latitude","Incorrect latitude"
14574,"Latitude","Incorrect latitude"
14617,"Latitude","Incorrect latitude"
14660,"Latitude","Incorrect latitude"
14691,"Latitude","Incorrect latitude"
14715,"Latitude","Incorrect latitude"
14948,"Latitude","Incorrect latitude"
14982,"Latitude","Incorrect latitude"
15199,"Latitude","Incorrect latitude"
15236,"Latitude","Incorrect latitude"
15250,"Latitude","Incorrect latitude"
15288,"Latitude","Incorrect latitude"
15344,"Latitude","Incorrect latitude"
15347,"Latitude","Incorrect latitude"
15428,"Latitude","Incorrect latitude"
15533,"Latitude","Incorrect latitude"
15539,"Latitude","Incorrect latitude"
15567,"Latitude","Incorrect latitude"
15568,"Latitude","Incorrect latitude"
15754,"Latitude","Incorrect latitude"
15795,"Latitude","Incorrect latitude"
15799,"Latitude","Incorrect latitude"
15849,"Latitude","Incorrect latitude"
15907,"Latitude","Incorrect latitude"
15944,"Latitude","Incorrect latitude"
16073,"Latitude","Incorrect latitude"
16081,"Latitude","Incorrect latitude"
16178,"Latitude","Incorrect latitude"
16227,"Latitude","Incorrect latitude"
16264,"Latitude","Incorrect latitude"
16368,"Latitude","Incorrect latitude"
16428,"Latitude","Incorrect latitude"
16444,"Latitude","Incorrect latitude"
16464,"Latitude","Incorrect latitude"
16510,"Latitude","Incorrect latitude"
16550,"Latitude","Incorrect latitude"
16814,"Latitude","Incorrect latitude"
16870,"Latitude","Incorrect latitude"
16993,"Latitude","Incorrect latitude"
17030,"Latitude","Incorrect latitude"
17052,"Latitude","Incorrect latitude"
17082,"Latitude","Incorrect latitude"
17178,"Latitude","Incorrect latitude"
17228,"Latitude","Incorrect latitude"
17295,"Latitude","Incorrect latitude"
17364,"Latitude","Incorrect latitude"
17518,"Latitude","Incorrect latitude"
17552,"Latitude","Incorrect latitude"
17680,"Latitude","Incorrect latitude"
17777,"Latitude","Incorrect latitude"
18126,"Latitude","Incorrect latitude"
18200,"Latitude","Incorrect latitude"
18352,"Latitude","Incorrect latitude"
18469,"Latitude","Incorrect latitude"
18517,"Latitude","Incorrect latitude"
18549,"Latitude","Incorrect latitude"
18551,"Latitude","Incorrect latitude"
18640,"Latitude","Incorrect latitude"
18733,"Latitude","Incorrect latitude"
18845,"Latitude","Incorrect latitude"
18850,"Latitude","Incorrect latitude"
18998,"Latitude","Incorrect latitude"
19058,"Latitude","Incorrect latitude"
19241,"Latitude","Incorrect latitude"
19318,"Latitude","Incorrect latitude"
19328,"Latitude","Incorrect latitude"
19377,"Latitude","Incorrect latitude"
19387,"Latitude","Incorrect latitude"
19390,"Latitude","Incorrect latitude"
19421,"Latitude","Incorrect latitude"
19540,"Latitude","Incorrect latitude"
19781,"Latitude","Incorrect latitude"
19904,"Latitude","Incorrect latitude"
19945,"Latitude","Incorrect latitude"
19958,"Latitude","Incorrect latitude"
20013,"Latitude","Incorrect latitude"
20086,"Latitude","Incorrect latitude"
20152,"Latitude","Incorrect latitude"
20265,"Latitude","Incorrect latitude"
20375,"Latitude","Incorrect latitude"
20499,"Latitude","Incorrect latitude"
20502,"Latitude","Incorrect latitude"
20590,"Latitude","Incorrect latitude"
20623,"Latitude","Incorrect latitude"
20691,"Latitude","Incorrect latitude"
20835,"Latitude","Incorrect latitude"
20846,"Latitude","Incorrect latitude"
20881,"Latitude","Incorrect latitude"
20889,"Latitude","Incorrect latitude"
20954,"Latitude","Incorrect latitude"
20963,"Latitude","Incorrect latitude"
20977,"Latitude","Incorrect latitude"
21062,"Latitude","Incorrect latitude"
21291,"Latitude","Incorrect latitude"
21327,"Latitude","Incorrect latitude"
21331,"Latitude","Incorrect latitude"
21532,"Latitude","Incorrect latitude"
21563,"Latitude","Incorrect latitude"
21589,"Latitude","Incorrect latitude"
21799,"Latitude","Incorrect latitude"
22110,"Latitude","Incorrect latitude"
22176,"Latitude","Incorrect latitude"
22274,"Latitude","Incorrect latitude"
22619,"Latitude","Incorrect latitude"
22667,"Latitude","Incorrect latitude"
22704,"Latitude","Incorrect latitude"
22901,"Latitude","Incorrect latitude"
22925,"Latitude","Incorrect latitude"
23047,"Latitude","Incorrect latitude"
23087,"Latitude","Incorrect latitude"
23172,"Latitude","Incorrect latitude"
23214,"Latitude","Incorrect latitude"
23253,"Latitude","Incorrect latitude"
23289,"Latitude","Incorrect latitude"
23312,"Latitude","Incorrect latitude"
23488,"Latitude","Incorrect latitude"
23628,"Latitude","Incorrect latitude"
23657,"Latitude","Incorrect latitude"
23736,"Latitude","Incorrect latitude"
23826,"Latitude","Incorrect latitude"
24025,"Latitude","Incorrect latitude"
24198,"Latitude","Incorrect latitude"
24395,"Latitude","Incorrect latitude"
24439,"Latitude","Incorrect latitude"
24483,"Latitude","Incorrect latitude"
24660,"Latitude","Incorrect latitude"
24805,"Latitude","Incorrect latitude"
25042,"Latitude","Incorrect latitude"
25064,"Latitude","Incorrect latitude"
25150,"Latitude","Incorrect latitude"
25393,"Latitude","Incorrect latitude"
25513,"Latitude","Incorrect latitude"
25773,"Latitude","Incorrect latitude"
25914,"Latitude","Incorrect latitude"
25915,"Latitude","Incorrect latitude"
25973,"Latitude","Incorrect latitude"
26011,"Latitude","Incorrect latitude"
26139,"Latitude","Incorrect latitude"
26164,"Latitude","Incorrect latitude"
26217,"Latitude","Incorrect latitude"
26271,"Latitude","Incorrect latitude"
26281,"Latitude","Incorrect latitude"
26395,"Latitude","Incorrect latitude"
26403,"Latitude","Incorrect latitude"
26593,"Latitude","Incorrect latitude"
26642,"Latitude","Incorrect latitude"
26722,"Latitude","Incorrect latitude"
26735,"Latitude","Incorrect latitude"
26745,"Latitude","Incorrect latitude"
26797,"Latitude","Incorrect latitude"
26824,"Latitude","Incorrect latitude"
26854,"Latitude","Incorrect latitude"
27226,"Latitude","Incorrect latitude"
27245,"Latitude","Incorrect latitude"
27250,"Latitude","Incorrect latitude"
27253,"Latitude","Incorrect latitude"
27298,"Latitude","Incorrect latitude"
27308,"Latitude","Incorrect latitude"
27383,"Latitude","Incorrect latitude"
27595,"Latitude","Incorrect latitude"
27627,"Latitude","Incorrect latitude"
27700,"Latitude","Incorrect latitude"
27769,"Latitude","Incorrect latitude"
27796,"Latitude","Incorrect latitude"
27978,"Latitude","Incorrect latitude"
28002,"Latitude","Incorrect latitude"
28405,"Latitude","Incorrect latitude"
28455,"Latitude","Incorrect latitude"
28500,"Latitude","Incorrect latitude"
28530,"Latitude","Incorrect latitude"
28540,"Latitude","Incorrect latitude"
28564,"Latitude","Incorrect latitude"
28565,"Latitude","Incorrect latitude"
28607,"Latitude","Incorrect latitude"
28608,"Latitude","Incorrect latitude"
28641,"Latitude","Incorrect latitude"
28736,"Latitude","Incorrect latitude"
29179,"Latitude","Incorrect latitude"
29278,"Latitude","Incorrect latitude"
29391,"Latitude","Incorrect latitude"
29398,"Latitude","Incorrect latitude"
29402,"Latitude","Incorrect latitude"
29482,"Latitude","Incorrect latitude"
29532,"Latitude","Incorrect latitude"
29533,"Latitude","Incorrect latitude"
29583,"Latitude","Incorrect latitude"
29605,"Latitude","Incorrect latitude"
29615,"Latitude","Incorrect latitude"
29684,"Latitude","Incorrect latitude"
29746,"Latitude","Incorrect latitude"
29802,"Latitude","Incorrect latitude"
29830,"Latitude","Incorrect latitude"
29857,"Latitude","Incorrect latitude"
29966,"Latitude","Incorrect latitude"
29997,"Latitude","Incorrect latitude"
30047,"Latitude","Incorrect latitude"
30138,"Latitude","Incorrect latitude"
30198,"Latitude","Incorrect latitude"
30247,"Latitude","Incorrect latitude"
30270,"Latitude","Incorrect latitude"
30294,"Latitude","Incorrect latitude"
30449,"Latitude","Incorrect latitude"
30450,"Latitude","Incorrect latitude"
30527,"Latitude","Incorrect latitude"
30567,"Latitude","Incorrect latitude"
30631,"Latitude","Incorrect latitude"
30703,"Latitude","Incorrect latitude"
30859,"Latitude","Incorrect latitude"
30997,"Latitude","Incorrect latitude"
31175,"Latitude","Incorrect latitude"
31224,"Latitude","Incorrect latitude"
31306,"Latitude","Incorrect latitude"
31325,"Latitude","Incorrect latitude"
31420,"Latitude","Incorrect latitude"
31445,"Latitude","Incorrect latitude"
31455,"Latitude","Incorrect latitude"
31484,"Latitude","Incorrect latitude"
31622,"Latitude","Incorrect latitude"
31631,"Latitude","Incorrect latitude"
31706,"Latitude","Incorrect latitude"
31780,"Latitude","Incorrect latitude"
31842,"Latitude","Incorrect latitude"
31940,"Latitude","Incorrect latitude"
32015,"Latitude","Incorrect latitude"
32137,"Latitude","Incorrect latitude"
32218,"Latitude","Incorrect latitude"
32223,"Latitude","Incorrect latitude"
32233,"Latitude","Incorrect latitude"
32303,"Latitude","Incorrect latitude"
32310,"Latitude","Incorrect latitude"
32311,"Latitude","Incorrect latitude"
32396,"Latitude","Incorrect latitude"
32403,"Latitude","Incorrect latitude"
32483,"Latitude","Incorrect latitude"
32513,"Latitude","Incorrect latitude"
32627,"Latitude","Incorrect latitude"
32959,"Latitude","Incorrect latitude"
33242,"Latitude","Incorrect latitude"
33274,"Latitude","Incorrect latitude"
33357,"Latitude","Incorrect latitude"
33369,"Latitude","Incorrect latitude"
33383,"Latitude","Incorrect latitude"
33393,"Latitude","Incorrect latitude"
33446,"Latitude","Incorrect latitude"
33655,"Latitude","Incorrect latitude"
33706,"Latitude","Incorrect latitude"
33757,"Latitude","Incorrect latitude"
33885,"Latitude","Incorrect latitude"
34023,"Latitude","Incorrect latitude"
34130,"Latitude","Incorrect latitude"
34166,"Latitude","Incorrect latitude"
34250,"Latitude","Incorrect latitude"
34330,"Latitude","Incorrect latitude"
34461,"Latitude","Incorrect latitude"
34495,"Latitude","Incorrect latitude"
34501,"Latitude","Incorrect latitude"
34524,"Latitude","Incorrect latitude"
34554,"Latitude","Incorrect latitude"
34682,"Latitude","Incorrect latitude"
34764,"Latitude","Incorrect latitude"
34797,"Latitude","Incorrect latitude"
34803,"Latitude","Incorrect latitude"
34819,"Latitude","Incorrect latitude"
34835,"Latitude","Incorrect latitude"
34849,"Latitude","Incorrect latitude"
34902,"Latitude","Incorrect latitude"
35018,"Latitude","Incorrect latitude"
35165,"Latitude","Incorrect latitude"
35339,"Latitude","Incorrect latitude"
35349,"Latitude","Incorrect latitude"
35437,"Latitude","Incorrect latitude"
35521,"Latitude","Incorrect latitude"
35560,"Latitude","Incorrect latitude"
35706,"Latitude","Incorrect latitude"
35708,"Latitude","Incorrect latitude"
35893,"Latitude","Incorrect latitude"
35905,"Latitude","Incorrect latitude"
35976,"Latitude","Incorrect latitude"
36022,"Latitude","Incorrect latitude"
36068,"Latitude","Incorrect latitude"
36069,"Latitude","Incorrect latitude"
36351,"Latitude","Incorrect latitude"
36445,"Latitude","Incorrect latitude"
36448,"Latitude","Incorrect latitude"
36586,"Latitude","Incorrect latitude"
36674,"Latitude","Incorrect latitude"
36997,"Latitude","Incorrect latitude"
37060,"Latitude","Incorrect latitude"
37065,"Latitude","Incorrect latitude"
37070,"Latitude","Incorrect latitude"
37168,"Latitude","Incorrect latitude"
37193,"Latitude","Incorrect latitude"
37224,"Latitude","Incorrect latitude"
37387,"Latitude","Incorrect latitude"
37420,"Latitude","Incorrect latitude"
37467,"Latitude","Incorrect latitude"
37478,"Latitude","Incorrect latitude"
37574,"Latitude","Incorrect latitude"
37627,"Latitude","Incorrect latitude"
37789,"Latitude","Incorrect latitude"
37852,"Latitude","Incorrect latitude"
37963,"Latitude","Incorrect latitude"
38197,"Latitude","Incorrect latitude"
38267,"Latitude","Incorrect latitude"
38286,"Latitude","Incorrect latitude"
38307,"Latitude","Incorrect latitude"
38317,"Latitude","Incorrect latitude"
38320,"Latitude","Incorrect latitude"
38362,"Latitude","Incorrect latitude"
38390,"Latitude","Incorrect latitude"
38475,"Latitude","Incorrect latitude"
38487,"Latitude","Incorrect latitude"
38738,"Latitude","Incorrect latitude"
38745,"Latitude","Incorrect latitude"
38771,"Latitude","Incorrect latitude"
38814,"Latitude","Incorrect latitude"
38820,"Latitude","Incorrect latitude"
38831,"Latitude","Incorrect latitude"
38919,"Latitude","Incorrect latitude"
39059,"Latitude","Incorrect latitude"
39062,"Latitude","Incorrect latitude"
39079,"Latitude","Incorrect latitude"
39117,"Latitude","Incorrect latitude"
39348,"Latitude","Incorrect latitude"
39377,"Latitude","Incorrect latitude"
39436,"Latitude","Incorrect latitude"
39562,"Latitude","Incorrect latitude"
39769,"Latitude","Incorrect latitude"
39790,"Latitude","Incorrect latitude"
39866,"Latitude","Incorrect latitude"
39998,"Latitude","Incorrect latitude"
40013,"Latitude","Incorrect latitude"
40020,"Latitude","Incorrect latitude"
40033,"Latitude","Incorrect latitude"
40111,"Latitude","Incorrect latitude"
40234,"Latitude","Incorrect latitude"
40394,"Latitude","Incorrect latitude"
40398,"Latitude","Incorrect latitude"
40507,"Latitude","Incorrect latitude"
40623,"Latitude","Incorrect latitude"
40677,"Latitude","Incorrect latitude"
40710,"Latitude","Incorrect latitude"
40742,"Latitude","Incorrect latitude"
40922,"Latitude","Incorrect latitude"
40929,"Latitude","Incorrect latitude"
40948,"Latitude","Incorrect latitude"
41273,"Latitude","Incorrect latitude"
41304,"Latitude","Incorrect latitude"
41335,"Latitude","Incorrect latitude"
41340,"Latitude","Incorrect latitude"
41393,"Latitude","Incorrect latitude"
41517,"Latitude","Incorrect latitude"
41534,"Latitude","Incorrect latitude"
41567,"Latitude","Incorrect latitude"
41611,"Latitude","Incorrect latitude"
41717,"Latitude","Incorrect latitude"
41762,"Latitude","Incorrect latitude"
41909,"Latitude","Incorrect latitude"
41963,"Latitude","Incorrect latitude"
41984,"Latitude","Incorrect latitude"
42000,"Latitude","Incorrect latitude"
42004,"Latitude","Incorrect latitude"
42112,"Latitude","Incorrect latitude"
42142,"Latitude","Incorrect latitude"
42224,"Latitude","Incorrect latitude"
42249,"Latitude","Incorrect latitude"
42360,"Latitude","Incorrect latitude"
42400,"Latitude","Incorrect latitude"
42426,"Latitude","Incorrect latitude"
42575,"Latitude","Incorrect latitude"
42799,"Latitude","Incorrect latitude"
42843,"Latitude","Incorrect latitude"
42925,"Latitude","Incorrect latitude"
42951,"Latitude","Incorrect latitude"
43143,"Latitude","Incorrect latitude"
43165,"Latitude","Incorrect latitude"
43350,"Latitude","Incorrect latitude"
43355,"Latitude","Incorrect latitude"
43443,"Latitude","Incorrect latitude"
43492,"Latitude","Incorrect latitude"
43493,"Latitude","Incorrect latitude"
43546,"Latitude","Incorrect latitude"
43702,"Latitude","Incorrect latitude"
43740,"Latitude","Incorrect latitude"
43750,"Latitude","Incorrect latitude"
43776,"Latitude","Incorrect latitude"
43817,"Latitude","Incorrect latitude"
43841,"Latitude","Incorrect latitude"
44044,"Latitude","Incorrect latitude"
44377,"Latitude","Incorrect latitude"
44726,"Latitude","Incorrect latitude"
44851,"Latitude","Incorrect latitude"
44852,"Latitude","Incorrect latitude"
44904,"Latitude","Incorrect latitude"
44937,"Latitude","Incorrect latitude"
44940,"Latitude","Incorrect latitude"
45000,"Latitude","Incorrect latitude"
45001,"Latitude","Incorrect latitude"
45029,"Latitude","Incorrect latitude"
45036,"Latitude","Incorrect latitude"
45059,"Latitude","Incorrect latitude"
45084,"Latitude","Incorrect latitude"
45163,"Latitude","Incorrect latitude"
45166,"Latitude","Incorrect latitude"
45178,"Latitude","Incorrect latitude"
45185,"Latitude","Incorrect latitude"
45418,"Latitude","Incorrect latitude"
45421,"Latitude","Incorrect latitude"
45433,"Latitude","Incorrect latitude"
45554,"Latitude","Incorrect latitude"
45559,"Latitude","Incorrect latitude"
45609,"Latitude","Incorrect latitude"
45676,"Latitude","Incorrect latitude"
45697,"Latitude","Incorrect latitude"
45791,"Latitude","Incorrect latitude"
45919,"Latitude","Incorrect latitude"
45936,"Latitude","Incorrect latitude"
46026,"Latitude","Incorrect latitude"
46052,"Latitude","Incorrect latitude"
46091,"Latitude","Incorrect latitude"
46106,"Latitude","Incorrect latitude"
46222,"Latitude","Incorrect latitude"
46300,"Latitude","Incorrect latitude"
46327,"Latitude","Incorrect latitude"
46394,"Latitude","Incorrect latitude"
46417,"Latitude","Incorrect latitude"
46650,"Latitude","Incorrect latitude"
46661,"Latitude","Incorrect latitude"
46678,"Latitude","Incorrect latitude"
46830,"Latitude","Incorrect latitude"
46888,"Latitude","Incorrect latitude"
46967,"Latitude","Incorrect latitude"
46970,"Latitude","Incorrect latitude"
47177,"Latitude","Incorrect latitude"
47193,"Latitude","Incorrect latitude"
47243,"Latitude","Incorrect latitude"
47261,"Latitude","Incorrect latitude"
47293,"Latitude","Incorrect latitude"
47296,"Latitude","Incorrect latitude"
47447,"Latitude","Incorrect latitude"
47462,"Latitude","Incorrect latitude"
47685,"Latitude","Incorrect latitude"
47789,"Latitude","Incorrect latitude"
47806,"Latitude","Incorrect latitude"
47819,"Latitude","Incorrect latitude"
48111,"Latitude","Incorrect latitude"
48214,"Latitude","Incorrect latitude"
48222,"Latitude","Incorrect latitude"
48251,"Latitude","Incorrect latitude"
